date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd,taiwan_index,SP500
2014/3/14,136.2059,2892226,-0.015047345,0.002865126,0.001810021,-0.0013329,-0.029091559,-0.015384615,0.040859894,0,-0.00600144,0.008734211,-0.003367055,1259.26,109.96,-105.84,126.65652,124.38642,2.362672738,71.26679379,91.26976069,81.53421662,-0.006877166,0.002782736
2014/3/17,134.3298,1670325,0,-0.051428515,-0.009026687,-0.001338296,-0.035582621,-0.010416667,-0.009297727,0.005633909,-0.010061091,-0.008658585,0.018017437,8.53,-2.54,4.9,127.219355,124.6053,2.790583557,63.40217535,78.57130771,85.7802636,0.001435374,-0.007378526
2014/3/18,134.3298,1092958,-0.005556182,0,-0.012750572,0.004016646,0.017480145,0.004210526,0.013555502,0.002801173,0.026425727,-0.001254143,0.069691384,91.11,39.74,-14.32,127.78219,124.82418,2.9443794,60.15280009,62.88497172,77.57534671,0.003659728,0.015267672
2014/3/19,134.3298,1364798,0,0.009035505,-0.003688695,0.001331121,0.049616749,-0.003144654,-0.014402457,-0.01396674,-0.003959671,0.025009717,-0.032057602,338.13,-0.36,44.57,128.213695,125.0743283,3.031320538,60.15280009,44.94854436,62.13494126,-0.004864898,-0.0000534
2014/3/20,132.0785,1567710,0.004189962,-0.026865658,-0.016667835,-0.003991656,0.06908997,-0.007360673,-0.011483095,-0.016997488,0.067592079,-0.012207038,-0.014958301,268.5,24.52,17.54,128.49511,125.336985,3.06489185,60.15280009,27.34415059,45.05922222,-0.0106025,0.001718424
2014/3/21,129.8272,1994717,-0.01807953,0.024540078,-0.032015709,0,0.020408637,-0.036016949,-0.007391335,-0.005762964,-0.042829837,-0.008637236,-0.017353024,-42.06,8.8,2.99,128.77653,125.5308517,2.876675735,55.86195093,11.36415304,27.88561599,-0.002344914,0.000538084
2014/3/24,132.4537,1467309,-0.00849861,-0.023952287,0.005836996,-0.021391032,0.034999659,0.035164835,-0.021277669,0,0.031127656,-0.006225333,-0.006622617,-29.58,5.54,6.23,129.189275,125.7684933,2.516839454,51.87679585,18.73252488,19.14694283,0.003288964,-0.000463249
2014/3/25,135.4555,1726104,-0.007144127,-0.039877386,-0.013539779,0.002731402,-0.022542605,-0.012738854,0.021740251,-0.002898604,-0.020753337,-0.016290257,-0.022223411,836.43,4.94,10.77,129.864675,125.9873733,2.415755878,55.83531694,47.07471028,25.72379607,0.009752039,-0.005082118
2014/3/26,138.0821,982490,0.023022312,0.067092956,0.047059636,0.012259672,0.069191981,0.004301075,0.009574681,0.01162728,0.007705718,0.022928093,0.019319369,73.1,-18.41,9.21,130.633885,126.2125083,2.548489192,59.89562692,78.74104381,48.18275966,0.005520583,0.0003052
2014/3/27,135.8307,981032,0.026723638,0,-0.014980706,0.001347306,0.069337922,0.010706638,-0.004216246,0.005747237,0.068835681,-0.003738179,-0.001113993,284.46,-17.48,-18.77,131.21548,126.4063733,2.832969262,63.09297542,89.34351854,71.71975754,0.004841329,-0.011701103
2014/3/28,135.0803,1238155,0.004109601,-0.017963746,-0.001902928,0,-0.01729144,-0.001059322,0.020105691,-0.008571592,0.028621818,-0.002496487,0.001115235,151.86,-34.93,0.91,131.646985,126.56897,2.843969097,58.76801005,79.18289436,82.42248557,-0.000561531,-0.002821799
2014/3/31,141.0838,522215,-0.015008057,-0.03048756,-0.007618768,0.004032845,-0.013195771,-0.002120891,0,0.0028819,-0.02434778,-0.003761596,-0.016722664,-7.74,-12.96,-5.22,132.43495,126.8378783,2.760316329,57.35673744,79.18289436,82.56976908,0.008506332,0.009613661
2014/4/1,139.583,1220784,0.005540794,0.01572314,0.019194401,-0.005356735,0.043090542,0.008501594,0.063278905,0,0.016042104,0.002512185,0.012472716,703.87,-20.68,21.24,133.297965,127.0942817,3.142231495,64.667193,82.08194888,80.14924586,0.002697395,0.007219595
2014/4/2,142.96,1080560,-0.008264493,-0.021672232,-0.009415229,0.001347306,-0.017094383,-0.011591149,-0.009755767,0.005747237,-0.008772554,-0.006272227,0.010078534,186.74,-3.53,-22.69,134.085935,127.4069683,3.285921936,61.814297,93.05388307,84.77290877,0.003640195,-0.00613166
2014/4/3,138.8325,1095517,0.020833409,0.06962031,0.013308093,-0.006720195,-0.036231683,0.001066098,0,0.008571592,-0.01061754,0,0.007759797,663.13,2.86,-48.01,134.592485,127.64461,3.630443827,65.50225189,77.66918884,84.26834026,-0.001898837,0.00604051
2014/4/7,138.0821,938640,-0.001361143,0.011834413,0.04127543,0,0.019548267,-0.009584665,0.004925105,0,0.001786313,0.001268403,0.027502326,12.58,-7.03,-3.7,135.13656,127.819715,3.529736546,58.11453443,64.02169505,78.24825565,-0.001361303,-0.002932677
2014/4/8,138.0821,2216263,-0.036784894,-0.043859304,-0.018018505,-0.004060129,-0.005899836,-0.009677419,-0.036273139,-0.002832915,-0.014283128,0.011340844,-0.002142179,-486.68,-27.42,59.06,135.7932,128.019835,3.350748944,56.85895738,45.72678703,62.47255697,0.001330488,-0.004864668
2014/4/9,138.8325,1635914,0.01838825,-0.027522901,-0.009173367,0,-0.002969451,0.026058632,-0.005087155,-0.011363852,-0.012681126,0,-0.016094684,-31.46,-17.85,-24.1,136.356035,128.2574767,3.172331319,56.85895738,44.44481459,51.39776556,0.004761342,0.004403911
2014/4/10,138.8325,696963,0.030556273,0.02830185,0.003702352,0,-0.002974231,-0.00952381,0.01738165,0.002873618,0.009174952,0.016224035,0.069793132,-247.9,-3.15,-4.07,136.73126,128.5138783,3.056254475,57.91351574,47.2224073,45.79800297,0.001962921,-0.007000354
2014/4/11,138.0821,869349,-0.013477717,-0.021407126,-0.016603944,0.002716562,-0.035821698,0,-0.010049918,-0.005730768,-0.012727231,-0.004915699,0.01936753,-122.1,-30.16,-12.4,136.618695,128.7577733,2.930481969,57.91351574,47.2224073,46.29654306,-0.004475811,-0.001900073
2014/4/14,135.0803,1057292,-0.002731654,-0.059374731,-0.018762227,0.001356434,0.069660005,0.001068376,-0.026395398,0.0028819,-0.025782603,-0.001238682,-0.029998212,-588.62,64.77,-5.15,136.562415,128.945385,2.738685481,56.31694404,35.00046145,43.14842535,-0.005683623,0.004640246
2014/4/15,137.3316,394395,0,-0.053156547,-0.057360442,0.001354597,-0.056442212,-0.014941302,-0.020856113,0,-0.060494708,0.062970619,-0.030928298,47.16,-70.38,-4.32,136.712505,129.1705183,2.317747657,50.33857123,37.38123254,39.86803376,0.006693823,0.007924118
2014/4/16,135.8307,846080,0.004109601,0.038597074,0.02433982,0.002701873,-0.023003572,0.007583965,0.022364742,-0.002873618,0.020122181,-0.030196541,0.012766155,-248.51,27.82,5.31,136.78755,129.4144133,2.14113087,54.2602665,34.60326968,35.66165456,0.000797379,0.00703932
2014/4/17,137.3316,754506,-0.009550419,-0.006757336,-0.003961537,-0.006738304,0.029824772,-0.001075269,0.012500287,0.011527599,0.003944053,-0.002391831,-0.005252983,-270.05,-0.18,-16.29,136.93764,129.6332933,1.858625629,51.34895096,52.38077109,41.4550911,0.002279293,0.002853324
2014/4/18,138.4573,629413,-0.008264493,0,0.009941936,0,0.003050938,0,0.028806656,0.011396228,0.029471661,-0.012016539,-0.006335899,-184.28,-0.73,17.93,137.25658,129.8771883,1.735838609,54.00654172,63.88907396,50.29103824,0.002515608,-0.001126448
2014/4/21,138.4573,346420,0.016666727,-0.01020443,-0.009844067,-0.002712872,-0.027354173,-0.001076426,0.025,-0.008450863,-0.001910465,-0.002426726,-0.006376299,-114.02,-9.96,-18.82,137.688085,130.1085767,1.709655746,55.95009506,77.77777778,64.68254094,-0.00172528,-0.01253726
2014/4/22,139.2077,332187,0.008196751,0.058419462,0.013916635,0.004078538,-0.001565733,-0.003232759,0.014634477,-0.005681926,-0.009560915,0.010968682,0.012834434,-80.44,3.87,7.01,138.025785,130.3149483,1.66965885,55.95009506,82.82791574,74.83158916,0.002627584,-0.010750151
2014/4/23,138.4573,759468,0.00948572,0.006494068,0.003922703,-0.005418405,0.037559608,0.001081081,0,0.008571592,-0.001927706,0.006022794,0.013726975,-176.23,-9.46,-7.79,138.175875,130.5338283,1.679155769,57.34364851,72.27235278,77.62601543,-0.001982237,0.003750596
2014/4/24,138.0821,1238302,0.06979769,0.03870896,0.003904826,0,-0.012066651,0.069114471,-0.038461852,0.008498744,-0.013539614,-0.011973475,-0.010416045,-675.27,-87.64,-15.87,138.175875,130.696425,1.607599727,55.45435684,59.77281547,71.62436133,-0.001280574,0.010918162
2014/4/25,137.3316,691049,0.028857781,-0.015527835,-0.015563629,-0.002723962,-0.019846762,-0.037373737,-0.015000339,-0.005618083,0.021567146,-0.038791042,-0.006315891,-81.14,-1.47,-45.08,138.25092,130.8340067,1.503286593,54.48771197,42.50054411,58.18190412,-0.019152754,-0.020884744
2014/4/28,141.8343,729234,-0.049999681,-0.05362795,-0.031619371,-0.019127208,-0.065419965,-0.038824764,-0.036547342,-0.01412456,-0.053742728,-0.035304408,-0.036016723,-40.26,3.11,-30.93,138.58862,131.0466333,1.344559361,52.51577248,52.65925776,51.64420578,0.004056247,-0.009486765
2014/4/29,139.583,1584715,-0.015404425,0,-0.006122878,-0.006963547,-0.006666818,0.02510917,0.014751506,0.002865384,0.002030598,-0.018306028,0.010988347,307.31,0,-1.89,138.51358,131.2717683,1.564067548,61.51480303,60.79412237,51.98464142,0.007083094,0.008217262
2014/4/30,138.8325,951028,0.052152015,0.070000324,0.012321198,0.026649313,0.020134689,0.045793397,0.023884829,-0.005714395,0.010117023,0.058585601,0.004349559,-337.78,43.71,-2.23,138.476055,131.45938,1.538631882,55.81878006,68.25431071,60.56923028,-0.009092538,0.00675731
2014/5/2,138.8325,1256260,-0.037174842,-0.015576205,-0.026370124,-0.002735098,-0.006579095,-0.027494908,0.002027296,0,-0.022042653,-0.025151935,-0.019480809,-353.72,40.15,-7.77,138.26968,131.6907667,1.441300442,54.02292134,55.55569657,61.53470988,0.008631123,0.010488448
2014/5/5,141.4591,812793,0.018017517,0.012658328,0.024999048,0.013701879,0,0.018848168,-0.005059701,0.005747237,0.00614902,-0.007746435,0.020970778,98.79,15.36,-28.12,138.40101,132.06599,1.348618539,54.02292134,63.49222465,62.43407731,0.000350726,0.001363898
2014/5/6,142.2095,542195,-0.018963411,0.065625269,0.016262211,-0.004054637,0.069535735,0.009249743,-0.020346899,0.005714395,0.01221772,-0.009097695,0.005406316,16.21,-52.03,-43.36,138.60738,132.478735,1.470164985,59.33349337,79.36528081,66.13773401,0.004730323,0.003775103
2014/5/7,139.583,355458,-0.012885524,-0.00879795,0,0.001354601,-0.012384189,-0.00203666,0.018692016,-0.002840963,0.016098765,0.003939294,0.010752026,139.09,-2.84,-30.7,138.682425,132.8539583,1.608500634,60.7290731,74.02643602,72.29464716,-0.002150938,0.004092121
2014/5/8,138.4573,669585,0.001304347,0.011834413,-0.012000835,-0.005418405,0.03448143,-0.003061224,-0.00509753,0.002849057,0.041584069,0.00261068,-0.011703121,-265.61,15.44,-22.69,138.663665,133.2041667,1.489031406,53.77318185,45.45476571,66.28216085,0.004236936,-0.002213296
2014/5/9,135.0803,438150,0.00260871,-0.064327528,-0.035425395,-0.002723962,0,0.006141249,0.004099613,0.002840963,0.001898383,0.002603882,-0.007534285,-180.99,19,1.48,138.476055,133.47933,1.288661709,51.07309194,12.12143238,43.8675447,-0.004614317,0.001716976
2014/5/12,133.9546,782469,-0.015604726,-0.068750049,-0.030430091,0.002731402,0.018182269,-0.006103764,-0.015306458,-0.008498744,0.003799191,-0.006500575,0.035792321,-444.24,-15.3,-1.08,138.26968,133.6294183,0.847600988,43.94441045,1.449191396,19.67512983,-0.009120678,-0.008096412
2014/5/13,136.9564,931511,0.013208925,-0.043624242,-0.004330252,-0.004087786,-0.065473724,-0.005117707,0,0.002857197,0,-0.031416317,-0.034555499,-431.97,34.63,13.57,138.363485,133.8608067,0.402581893,41.84757824,15.08553668,9.552053484,0.001059191,0.00323602
2014/5/14,139.2077,1050478,-0.028682157,0.0140352,-0.006519371,0.004104565,0.01273913,-0.017489712,0,0.011396228,-0.035917386,0.001357532,-0.006507695,-221.92,-40.88,6.21,138.45729,134.1297167,0.288792209,48.85569159,40.08553668,18.87342158,0.006489044,0.004760809
2014/5/15,141.4591,585696,-0.014766316,0.003459964,0.002187384,0,-0.006289443,-0.010471204,-0.040415406,-0.008450863,-0.013725451,-0.002695244,0.026201289,212.4,0,-11.32,138.73871,134.43615,0.375940552,53.39226185,71.96967862,42.38025066,0.00061858,0.00299202
2014/5/16,142.2095,897624,0.069482578,0.031034464,0,0,0.022150217,0,0.005400303,-0.002840963,0.013916461,0.069003463,-0.009574616,218.28,7.92,-11.5,138.982605,134.7113133,0.619533806,57.45640067,91.66666667,67.90729399,0.000878314,-0.000143316
2014/5/19,142.2095,508949,-0.039489487,-0.01003274,0.02947663,-0.001363824,0.021670217,-0.005291005,0.015036718,0.002849057,-0.011767512,0.041766327,0.004295702,210.53,8.53,-19.52,139.170215,134.9739683,0.863183976,58.74757487,98.41277899,87.34970809,0.001288189,-0.001348424
2014/5/20,141.8343,589720,0.002651949,-0.003379197,0.001060058,-0.006821051,0.009093203,0.00106383,0.005291726,0.014204814,0.031745313,0.012162692,-0.002137438,19.71,-0.19,-1.9,139.339065,135.2678933,1.044241129,58.74757487,93.28488926,94.4547783,-0.001360689,0.001871206
2014/5/21,139.9582,487683,0.01058147,0,-0.010594884,0.008242963,0.027025587,0.006376196,-0.014735986,-0.005602345,0.028848263,-0.003603526,-0.005359955,31.94,16.44,-4.91,139.37659,135.53055,1.144264356,57.73155262,64.11808378,85.27191734,-0.002854478,-0.008988359
2014/5/22,142.5847,370437,-0.015706869,-0.03050846,0.009638063,-0.002723962,-0.01754428,0.014783527,0,-0.002816954,-0.018692917,-0.002406236,0.028016033,-14.92,0,-11.94,139.58296,135.8745033,1.059929683,52.81305567,59.0381051,72.14702605,0.012097147,0.005616474
2014/5/23,141.8343,735451,0.023936267,0.052448257,0.030752752,0,0.002978295,-0.001040583,0.010683389,0,0.028573497,0.010861402,0.069183553,339.53,18.62,-5.89,139.77057,136.1934433,1.191297906,58.18418752,50.83248383,57.99622424,0.004302296,-0.001373648
2014/5/26,145.5865,711289,0.007792239,0,0.021605104,0,0.029674252,-0.004166667,0.001056509,0.008474736,0.022222848,0.002386123,0.017647336,-34.02,-41.2,39.88,140.183315,136.549905,1.220784715,56.21539772,76.29531142,62.05530012,0.003097171,0.001519489
2014/5/27,143.7104,779144,0.005155222,-0.006645089,0.002013363,-0.002735098,0.069161827,0.003138075,-0.001055394,-0.002801173,-0.014494683,0.019072055,0.069363026,342.02,30.85,48.5,140.27712,136.837575,1.529295636,62.96376938,69.99932879,65.70904135,0.002121486,0.009672714
2014/5/28,145.9617,378093,0,0.016722282,-0.007035234,0,-0.008084607,-0.002085506,-0.010570461,0.025280558,0.001840231,0.06901375,0.063063416,-70.28,-3.64,-33.7,140.596055,137.1815283,1.603918203,58.13876129,81.37165588,75.88876536,0.007334939,0.000421796
2014/5/29,147.4626,779131,-0.012821115,0,-0.012146605,-0.001367594,0,0.006269592,0.018161581,0.024658004,0.022018954,-0.004383268,0.044067862,-79.75,-0.19,-6.61,141.02756,137.6005267,1.82369579,61.91076134,83.40863397,78.25987288,-0.001393379,-0.004701046
2014/5/30,146.337,941951,-0.009089811,0,0.005123762,-0.001373178,0.013585404,-0.001038422,0.028332222,-0.016043079,-0.010774558,-0.012090627,0.006494231,267.63,0.98,-27.71,141.402785,137.9194667,2.094833263,64.22517108,84.091336,82.95720861,-0.003632671,-0.009361779
2014/6/3,150.0892,1221874,-0.01834982,-0.019736489,0.007135636,0.004121482,0.006701657,-0.005197505,-0.009183875,-0.010869771,-0.010887314,0.02113819,-0.012902808,200.46,2.34,-13.65,141.83429,138.2759283,2.193598711,61.2207974,86.05251992,84.51749663,0.005239144,0.00374696
2014/6/4,145.9617,876788,0.049399983,-0.020133861,-0.006073302,-0.001369422,-0.046602944,0,0,0.008241916,-0.014680853,-0.013066531,-0.044118308,190.2,0.2,-5.8,142.0219,138.5886133,2.545301569,66.7967146,67.34887517,79.1642437,-0.000383626,0.003844802
2014/6/5,144.0856,672616,0.055979275,0.010273245,0.002035918,0,0.008378173,0.00522466,0.002058615,-0.008174542,-0.005587937,-0.001108794,0.029059631,-279.69,-5.25,9.53,142.24703,138.9075517,2.462586697,57.07487987,52.96268878,68.78802795,0.002276326,-0.006498398
2014/6/6,144.0856,715268,-0.018072356,-0.006779186,-0.004063563,-0.002738893,0.008312344,0.009355509,-0.01336047,0,-0.001869948,0.029838518,-0.011626822,-396.48,-19.01,11.14,142.528445,139.182715,2.220057533,53.27907896,26.29602211,48.86919535,-0.000684848,0.00811606
2014/6/9,145.5865,734385,-0.004906923,-0.068259915,-0.017348599,0.002746416,-0.023351236,0.001029866,0.003125072,0.008241916,-0.003751658,0.024675358,-0.011765522,-284.54,-12.67,0.77,143.053755,139.4203567,2.004742005,53.27907896,26.66666667,35.30845918,0.003095968,0.002362251
2014/6/10,147.8379,492255,-0.012331028,-0.03296702,0.024923908,0,-0.008440925,-0.001028807,0.012461344,0.008174542,-0.009416852,0.014664079,0.010204241,7.57,7.76,47.14,143.74792,139.5454317,1.932931354,55.99446079,51.11126904,34.69131927,0.006507879,0.004248371
2014/6/11,147.4626,523723,-0.01248498,0.015151641,0.069907103,0.0013713,0.018439194,0,0.00717907,0.010811014,0.011404756,0.019598647,0.006732825,-41.96,-0.99,-21.67,144.27323,139.7330433,2.034240602,59.77140018,75.39653009,51.05815526,0.00080565,0.005987803
2014/6/12,145.5865,634695,-0.015170729,0.067164144,-0.003786503,0.006839707,-0.018105346,-0.002059732,0.016293079,0.010694611,0.003758718,0.006076452,0,-89.01,1.18,7.47,144.59217,139.920655,2.060493253,58.86442344,81.11063451,69.20614454,-0.002724869,-0.001114069
2014/6/13,144.8361,576240,0.007702212,-0.027971162,-0.011407646,0,-0.014182804,0.020639835,0.00200462,0.005291107,-0.007489286,0.011068868,0,47.72,-18.04,5.24,144.76102,140.09576,1.907919766,54.41897876,64.28526105,73.59747521,-0.000897373,0.00536711
2014/6/16,142.96,776235,0.068790077,0.014387467,0.0192313,0.001360119,0.008631324,0.002022245,-0.005000678,0.005263258,0.00566174,-0.009948117,0.036790547,-88.97,-11,-18.34,144.798545,140.2395967,1.70677849,52.70450219,39.58347214,61.65978923,0.000711149,0.001843721
2014/6/17,144.0856,604399,0.048867357,0.014184515,-0.007546882,0.004071144,0.019973903,-0.013118063,0.045227183,0.005235701,-0.01125973,-0.003016827,-0.019355137,-218.69,1.52,17.72,144.89235,140.439715,1.380078305,48.58336911,33.03575678,45.63482999,0.004093262,0.000727813
2014/6/18,148.5883,723218,-0.019317762,0.069930645,0.00760427,0,0.069929696,-0.001022495,-0.004808342,0.015625295,0.032259461,-0.007052526,-0.006579679,-154.56,-27.46,9.79,145.23005,140.7524,1.198180686,51.05611857,46.02255176,39.54726022,0.004256217,-0.000379227
2014/6/19,150.8396,1796431,0.008111774,-0.019608506,-0.015093764,0.002701873,-0.015686624,-0.006141249,-0.035749066,0.007691708,-0.001835572,0.005075033,-0.018211588,1133.15,3.17,115.43,145.77412,141.0588317,1.40120357,59.45605684,63.30165565,47.4533214,0.003974168,0.001891656
2014/6/20,153.8414,1803451,-0.022989578,-0.0033331,0,0.010782015,0.023903111,-0.001029866,0.00200462,-0.012722153,0.001838947,0.002017347,0.016864322,359.99,36.18,-77.39,146.336955,141.3652633,1.723889834,62.88580893,82.17434396,63.83285046,-0.00461746,0.006525302
2014/6/23,153.8414,1056661,-0.0376467,-0.006688494,0,-0.001334728,-0.002592325,-0.020618557,-0.008000745,0,-0.023895046,-0.010078482,0.0696509,498.77,-24.81,-31.98,146.93731,141.6279183,2.196521068,66.905772,86.27406409,77.25002123,-0.004899831,0.004627769
2014/6/24,153.8414,1173575,-0.015891413,-0.043771115,-0.017242586,0.001336512,-0.068921318,-0.014736842,-0.014112094,-0.007732103,0.039547915,-0.023431125,0.020155953,580.36,38.95,-5.95,147.350055,141.9280967,2.541784616,66.905772,85.66134925,84.70325243,0.001934257,0.000938731
2014/6/25,153.8414,944899,0.011178528,0.017605494,0.00584837,0.002665849,-0.002795267,0.010683761,0.015337769,-0.012987257,-0.012681126,0,0.069908709,341.94,22.76,-18.86,147.856605,142.2407817,2.783324038,66.905772,71.74899414,81.22813583,-0.000436936,-0.000245994
2014/6/26,156.8432,525803,-0.01105495,-0.010380976,-0.001937279,0,0.01680714,0.001057082,0.001006503,-0.007894887,0.005501251,0.001047525,0.069602245,204.18,6.77,-4.1,148.40068,142.5034383,2.940845534,66.905772,70.20092338,75.87042226,0.008523981,-0.003537029
2014/6/27,156.8432,762864,0.04844571,0.017482387,0.0330078,0,-0.008262784,0.00844773,0.004023668,0.018567996,-0.001822176,0.010414461,0.069057141,90.29,10.45,6.06,148.86971,142.7911083,3.27020573,71.11407565,75.48915576,72.47969109,-0.001513796,-0.007088878
