證券代碼,簡稱,年月日,未調整收盤價(元),外資買賣超(張),投信買賣超(張),自營買賣超(張),融資增加(張),融資減少(張),融券增加(張),融券減少(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,外資連續累計買賣超(張),投信連續累計買賣超(張),自營連續累計買賣超(張),外資成交比重,投信成交比重,自營成交比重,信用交易比重,資券互抵(張),資券互抵比例,實際週轉率％,外資總持股率_不含董監%,投信持股率％,自營持股率％,董監持股％,董監質押％,融資餘額(張),融資餘額(千元),融資使用率,融券餘額(張),融券餘額(千元),融券使用率,券資比
2330,台積電       ,20200218,322,-40790,-554,1448,2300,0,0,91,-3,-4,2,-47286,-1302,1500,50.97,0.72,3.48,0.04,5,0.01,0.27,77.71,0.54,0,6.59,0.01,19143,6204439.64,0.3,952,308552.82,0.01,4.97
2330,台積電       ,20200219,326.5,-2712,-64,1858,0,44,0,62,-4,-5,3,-49998,-1366,3358,68.76,0.14,3.59,0.05,13,0.03,0.2,77.71,0.54,0.01,6.59,0.01,19099,6208479.46,0.29,890,289310.79,0.01,4.66
2330,台積電       ,20200220,325.5,-7734,-355,251,0,101,0,21,-5,-6,4,-57732,-1721,3609,61.57,0.73,4.07,0.04,4,0.01,0.11,77.68,0.54,0.01,6.59,0.01,18998,6200730.62,0.29,869,283631.69,0.01,4.57
2330,台積電       ,20200221,325,-5035,-222,-622,40,0,0,20,-6,-7,-1,-62767,-1943,-622,58.18,0.67,3.48,0.02,0,0,0.09,77.64,0.54,0.01,6.59,0.01,19038,6184271.56,0.29,849,275787.72,0.01,4.46
2330,台積電       ,20200224,320,-26476,231,49,452,0,0,62,-7,1,1,-89243,231,49,51.22,0.89,2.95,0.02,2,0,0.18,77.55,0.54,0.01,6.59,0.01,19490,6242052.56,0.3,787,252052.1,0.01,4.04
2330,台積電       ,20200225,322,-12928,-117,1144,758,0,22,0,-8,-1,2,-102171,-117,1193,55.44,0.24,2.29,0.05,7,0.02,0.16,77.49,0.54,0.01,6.59,0.01,20248,6505591.28,0.31,809,259928.06,0.01,4
2330,台積電       ,20200226,318.5,-35595,246,391,963,0,0,118,-9,1,3,-137766,246,1584,54.04,0.37,2.25,0.04,15,0.02,0.25,77.34,0.54,0.02,6.59,0.01,21211,6751155.86,0.33,691,219935.35,0.01,3.26
2330,台積電       ,20200227,316,-24122,235,-445,112,0,0,105,-10,2,-1,-161888,481,-445,58.79,0.23,2.67,0.03,7,0.01,0.26,77.25,0.54,0,6.59,0.01,21323,6750757.32,0.33,586,185524.73,0.01,2.75
2330,台積電       ,20200302,311,-35932,492,2951,1791,0,0,88,-11,3,1,-197820,973,2951,54.17,0.33,2.58,0.07,34,0.04,0.36,77.11,0.54,0.01,6.59,0.01,23114,7189121.99,0.36,498,154892.39,0.01,2.15
2330,台積電       ,20200303,317.5,-4002,-341,-976,0,1174,89,0,-12,-1,-1,-201822,-341,-976,62.64,0.67,2.87,0.04,4,0.01,0.23,77.08,0.54,0.01,6.59,0.01,21940,6973297.71,0.34,587,186569.09,0.01,2.68
2330,台積電       ,20200304,320.5,10137,490,-1659,0,882,117,0,1,1,-2,10137,490,-2635,56.6,0.94,2.98,0.03,2,0,0.18,77.12,0.54,0,6.59,0.01,21058,6732135.2,0.32,704,225065.21,0.01,3.34
2330,台積電       ,20200305,323,-7424,-144,-746,0,948,0,25,-1,-1,-3,-7424,-144,-3381,53.45,0.3,3.01,0.05,7,0.02,0.16,77.09,0.54,0,6.59,0.01,20110,6519951.58,0.31,679,220141.58,0.01,3.38
2330,台積電       ,20200306,315,-34757,31,-1184,2097,0,0,178,-2,1,-4,-42181,31,-4565,51.77,0.18,2.46,0.04,2,0,0.22,76.95,0.54,0,6.59,0.01,22207,7036854.23,0.34,501,158754.63,0.01,2.26
2330,台積電       ,20200309,305.5,-53913,357,-2124,1982,0,7,0,-3,2,-5,-96094,388,-6689,46.23,0.59,2.64,0.06,24,0.03,0.37,76.74,0.54,0,6.59,0.01,24189,7433006.36,0.37,508,156102.66,0.01,2.1
2330,台積電       ,20200310,307,-23367,419,1270,1760,0,0,119,-4,3,1,-119461,807,1270,52.4,0.28,2.73,0.06,23,0.03,0.31,76.64,0.54,0,6.59,0.01,25949,7877309.39,0.4,389,118088.3,0.01,1.5
2330,台積電       ,20200311,302,-21223,115,-4315,0,164,0,101,-5,4,-1,-140684,922,-4315,57.5,0.1,4.91,0.04,6,0.01,0.27,76.55,0.54,0,6.59,0.01,25785,7908677.22,0.4,288,88334.27,0,1.12
2330,台積電       ,20200312,294,-38542,-147,-3716,440,0,15,0,-6,-1,-2,-179226,-147,-8031,44.25,0.31,4.15,0.1,83,0.07,0.47,76.4,0.54,0,6.59,0.01,26225,7704939.09,0.4,303,89021.79,0,1.16
2330,台積電       ,20200313,290,-38614,694,1686,1873,0,0,301,-7,1,1,-217840,694,1686,45.1,0.27,2.86,0.02,0,0,0.62,76.25,0.55,0,6.59,0.01,28098,7884886.05,0.43,2,561.24,0,0.01
2330,台積電       ,20200316,276.5,-41867,175,-5214,1743,0,0,2,-8,2,-1,-259707,869,-5214,45.09,0.2,4,0.03,0,0,0.43,76.07,0.55,0,6.59,0.01,29841,8424958.8,0.46,0,0,0,0
2330,台積電       ,20200317,268,-37528,458,-214,1599,0,0,0,-9,3,-2,-297235,1327,-5428,48.33,0.33,1.85,0.03,0,0,0.51,75.88,0.55,0,6.59,0.01,31440,8459548.22,0.48,0,0,0,0
2330,台積電       ,20200318,260,-32425,502,-3879,540,0,0,0,-10,4,-3,-329660,1829,-9307,53.52,0.26,2.96,0.02,0,0,0.49,75.77,0.55,0,6.59,0.01,31980,8507255.64,0.49,0,0,0,0
2330,台積電       ,20200319,248,-28657,1414,-4529,0,1330,1529,0,-11,5,-4,-358317,3243,-13836,35.11,0.53,2.92,0.9,1373,0.85,0.66,75.63,0.55,0,6.59,0.01,30650,7539939.85,0.47,1529,376135.99,0.02,4.99
2330,台積電       ,20200320,270,-14569,1587,-2250,0,1329,670,0,-12,6,-5,-372886,4830,-16086,55.44,0.68,1.68,0.79,1214,0.76,0.66,75.56,0.56,0,6.59,0.01,29321,7756838.3,0.45,2199,581743.03,0.03,7.5
2330,台積電       ,20200323,255,-15773,716,-1329,840,0,13,0,-13,7,-6,-388659,5546,-17415,47.94,0.83,2.45,0.1,47,0.06,0.32,75.5,0.56,0,6.59,0.01,30161,7779511.18,0.47,2212,570547.35,0.03,7.33
2330,台積電       ,20200324,267.5,17391,-14,-404,0,2160,277,0,1,-1,-7,17391,-14,-17819,48.34,0.31,1.84,0.09,48,0.06,0.34,75.56,0.56,0,6.59,0.01,28001,7548369.58,0.43,2489,670972.17,0.04,8.89
2330,台積電       ,20200325,277,11871,54,-3188,0,2148,186,0,2,1,-8,29262,54,-21007,45.62,0.1,2.92,0.11,54,0.07,0.33,75.61,0.56,0,6.59,0.01,25853,7182537.34,0.4,2675,743174.39,0.04,10.35
2330,台積電       ,20200326,280,20210,-11,-694,0,1501,346,0,3,-1,-9,49472,-11,-21701,53.18,0.29,1.62,0.09,26,0.05,0.22,75.69,0.56,0,6.59,0.01,24352,6789439.88,0.38,3021,842267.49,0.05,12.41
2330,台積電       ,20200327,273,-5230,-452,-2113,855,0,0,775,-1,-2,-10,-5230,-463,-23814,40.19,0.43,2.24,0.11,45,0.06,0.29,75.68,0.56,0,6.59,0.01,25207,7026824.31,0.39,2246,626105.74,0.03,8.91
2330,台積電       ,20200330,267.5,-11924,-731,-12,1103,0,0,337,-2,-3,-11,-17154,-1194,-23826,53.66,1.03,2.5,0.09,31,0.06,0.22,75.62,0.56,0,6.59,0.01,26310,6998417.9,0.41,1909,507790.95,0.03,7.26
2330,台積電       ,20200331,274,9587,208,-1587,0,1273,66,0,1,1,-12,9587,208,-25413,69.57,1.37,2.22,0.07,21,0.04,0.22,75.66,0.74,0,6.59,0.01,25037,6833861.67,0.39,1975,539077.24,0.03,7.89
2330,台積電       ,20200401,271.5,2247,661,-1033,611,0,0,1951,2,2,-13,11834,869,-26446,63.44,1.2,1.65,0.04,0,0,0.2,75.67,0.75,0,6.59,0.01,25648,7021014.32,0.4,24,6569.88,0,0.09
2330,台積電       ,20200406,275.5,4555,-558,1389,637,0,0,24,3,-1,1,16389,-558,1389,71.13,0.8,1.47,0.03,0,0,0.25,75.69,0.74,0,6.59,0.01,26285,7185761.76,0.41,0,0,0,0
2330,台積電       ,20200407,283,21623,205,-254,0,1619,0,0,4,1,-1,38012,205,-254,50.2,0.56,2.21,0.04,0,0,0.2,75.77,0.74,0,6.59,0.01,24666,6971807.9,0.38,0,0,0,0
2330,台積電       ,20200408,285,8738,1213,-1109,0,380,0,0,5,2,-2,46750,1418,-1363,49.79,1.57,3.51,0.04,0,0,0.16,75.81,0.75,0,6.59,0.01,24286,6913857.48,0.37,0,0,0,0
2330,台積電       ,20200409,283,4812,-123,-188,0,891,398,0,6,-1,-3,51562,-123,-1551,49.35,0.85,1.99,0.75,209,0.71,0.12,75.83,0.75,0,6.59,0.01,23395,6669514.45,0.36,398,113462.99,0.01,1.7
2330,台積電       ,20200410,279.5,-3792,-542,493,409,0,0,0,-1,-2,1,-3792,-665,493,44.26,1.17,2.56,0.23,53,0.19,0.12,75.81,0.75,0,6.59,0.01,23804,6662046.9,0.37,398,111388.62,0.01,1.67
2330,台積電       ,20200413,278.5,-5653,39,-1194,633,0,333,0,-2,1,-1,-9445,39,-1194,42.21,0.81,4.04,0.06,5,0.02,0.09,75.79,0.75,0,6.59,0.01,24437,6828582.42,0.38,731,204267.86,0.01,2.99
2330,台積電       ,20200414,285,15372,322,945,0,768,230,0,1,2,1,15372,361,945,56.92,0.67,2.42,0.03,1,0,0.21,75.85,0.75,0,6.59,0.01,23669,6728045.8,0.37,961,273169.63,0.01,4.06
2330,台積電       ,20200415,287.5,-587,729,-2037,0,207,274,0,-1,3,-1,-587,1090,-2037,57.05,0.82,2.53,0.03,2,0,0.24,75.85,0.75,0,6.59,0.01,23462,6738689.95,0.36,1235,354713.24,0.02,5.26
2330,台積電       ,20200416,286.5,-6122,301,-188,724,0,175,0,-2,4,-2,-6709,1391,-2225,61.41,1.3,1.43,0.03,4,0.01,0.2,75.82,0.75,0,6.59,0.01,24186,6923281.2,0.37,1410,403614.76,0.02,5.83
2330,台積電       ,20200417,306.5,57331,2427,-490,0,3009,939,0,1,5,-3,57331,3818,-2715,44.85,1.22,1.76,0.07,40,0.03,0.48,76.04,0.76,0,6.59,0.01,21177,6440552.54,0.33,2349,714400.43,0.04,11.09
2330,台積電       ,20200420,304,-1075,-13,-613,1069,0,0,11,-1,-1,-4,-1075,-13,-3328,51.24,0.11,1.04,0.06,11,0.02,0.18,76.04,0.76,0,6.59,0.01,22246,6788429.19,0.34,2338,713447.25,0.04,10.51
2330,台積電       ,20200421,295,-15656,-282,-1675,1062,0,0,224,-2,-2,-5,-16731,-295,-5003,45.42,0.45,2.42,0.08,26,0.04,0.26,75.98,0.76,0,6.59,0.01,23308,6929559.3,0.36,2114,628500.44,0.03,9.07
2330,台積電       ,20200422,294,-6088,-323,-214,1445,0,0,299,-3,-3,-6,-22819,-618,-5217,49.94,0.38,2.19,0.09,25,0.06,0.18,75.96,0.76,0,6.59,0.01,24753,7241594.11,0.38,1815,530985.87,0.03,7.33
2330,台積電       ,20200423,295.5,5029,-120,-387,0,161,82,0,1,-4,-7,5029,-738,-5604,47.71,0.15,1.82,0.05,7,0.02,0.17,75.98,0.76,0,6.59,0.01,24592,7298185.05,0.38,1897,562974.02,0.03,7.71
2330,台積電       ,20200424,294,-567,70,-101,479,0,0,13,-1,1,-8,-567,70,-5705,54.79,0.25,0.8,0.03,3,0.01,0.11,75.98,0.76,0,6.59,0.01,25071,7388248.2,0.39,1884,555201.61,0.03,7.51
2330,台積電       ,20200427,298,8460,132,217,137,0,0,15,1,2,1,8460,202,217,57.43,0.23,1.51,0.04,3,0.01,0.16,76.01,0.76,0,6.59,0.01,25208,7505659.31,0.39,1869,556493.07,0.03,7.41
2330,台積電       ,20200428,296.5,-1499,-968,335,676,0,0,63,-1,-1,2,-1499,-968,552,45.41,1.38,1.44,0.04,3,0.01,0.16,76,0.75,0,6.59,0.01,25884,7661014.31,0.4,1806,534530.67,0.03,6.98
2330,台積電       ,20200429,299,15525,169,-1392,0,1196,182,0,1,1,-1,15525,169,-1392,56.37,0.23,2.41,0.06,12,0.03,0.19,76.06,0.76,0,6.59,0.01,24688,7398529.47,0.38,1988,595766.23,0.03,8.05
2330,台積電       ,20200430,304.5,13706,1803,628,0,104,76,0,2,2,1,29231,1972,628,55.38,1.65,1.37,0.04,4,0.01,0.24,76.12,0.76,0,6.59,0.01,24584,7468481.53,0.38,2064,627031.64,0.03,8.4
2330,台積電       ,20200504,295,-37993,453,-744,2149,0,0,203,-1,3,-1,-37993,2425,-744,58.46,0.34,0.91,0.04,10,0.01,0.3,75.97,0.76,0,6.59,0.01,26733,7896350.77,0.41,1861,549699.2,0.03,6.96
2330,台積電       ,20200505,295.5,-6049,28,34,147,0,4,0,-2,4,1,-44042,2453,34,57.11,1.78,1.72,0.05,1,0,0.1,75.95,0.76,0,6.59,0.01,26880,7961194.75,0.41,1865,552367.12,0.03,6.94
2330,台積電       ,20200506,296,-6943,360,-1276,399,0,0,25,-3,5,-1,-50985,2813,-1276,68.78,0.78,2.16,0.03,4,0.01,0.15,75.92,0.77,0,6.59,0.01,27279,8041205.42,0.42,1840,542388.58,0.03,6.75
2330,台積電       ,20200507,297.5,-3801,141,987,0,252,0,1,-4,6,1,-54786,2954,987,61.28,0.32,2.08,0.04,3,0.01,0.12,75.91,0.77,0,6.59,0.01,27027,8027078.46,0.42,1839,546187.05,0.03,6.8
2330,台積電       ,20200508,297.5,-10659,-51,476,442,0,0,14,-5,-1,2,-65445,-51,1463,63.21,0.21,1.43,0.03,3,0.01,0.15,75.87,0.77,0,6.59,0.01,27469,8190505.9,0.42,1825,544165.18,0.03,6.64
2330,台積電       ,20200511,301,1037,465,567,0,747,0,22,1,1,3,1037,465,2030,53.35,1.49,1.27,0.04,1,0,0.13,75.87,0.77,0,6.59,0.01,26722,8029578.88,0.41,1803,541775.72,0.03,6.75
2330,台積電       ,20200512,295,-30764,178,179,1478,0,0,104,-1,2,4,-30764,643,2209,56.89,0.51,1.32,0.03,1,0,0.22,75.75,0.77,0,6.59,0.01,28200,8355019.86,0.44,1699,503375.13,0.03,6.02
2330,台積電       ,20200513,297,-7340,718,-89,0,239,34,0,-2,3,-1,-38104,1361,-89,74.24,1.24,1.12,0.02,3,0.01,0.19,75.72,0.77,0,6.59,0.01,27961,8250195.03,0.43,1733,511340.37,0.03,6.2
2330,台積電       ,20200514,293,-18201,451,43,353,0,0,55,-3,4,1,-56305,1812,43,52.31,0.77,3.19,0.04,4,0.01,0.14,75.65,0.77,0,6.59,0.01,28314,8309853.21,0.44,1678,492474.88,0.03,5.93
2330,台積電       ,20200515,298,8841,933,120,0,1096,102,0,1,5,2,8841,2745,163,60.56,1.09,1.71,0.06,10,0.02,0.18,75.69,0.78,0,6.59,0.01,27218,8091081.25,0.42,1780,529139.71,0.03,6.54
2330,台積電       ,20200518,290,-42709,-245,-290,1314,0,0,196,-1,-1,-1,-42709,-245,-290,58.73,0.29,1.26,0.04,8,0.01,0.4,75.52,0.78,0,6.59,0.01,28532,8310638.33,0.44,1584,461378.49,0.02,5.55
2330,台積電       ,20200519,291.5,-1108,1171,160,0,45,88,0,-2,1,1,-43817,1171,160,72.36,1.74,0.96,0.03,5,0.01,0.22,75.52,0.78,0,6.59,0.01,28487,8332715.28,0.44,1672,489075.72,0.03,5.87
2330,台積電       ,20200520,294,11620,150,122,0,1543,88,0,1,2,2,11620,1321,282,63.76,0.54,6.39,0.03,0,0,0.15,75.56,0.78,0,6.59,0.01,26944,7889327.14,0.42,1760,515336.1,0.03,6.53
2330,台積電       ,20200521,297.5,11763,166,808,0,1020,74,0,2,3,3,23383,1487,1090,59.45,0.32,2.32,0.03,0,0,0.15,75.61,0.78,0,6.59,0.01,25924,7700529.77,0.4,1834,544775.95,0.03,7.07
2330,台積電       ,20200522,292,-19301,104,97,1139,0,0,23,-1,4,4,-19301,1591,1187,63.21,0.25,2.2,0.03,2,0,0.17,75.53,0.78,0,6.59,0.01,27063,7910799.06,0.42,1811,529374.32,0.03,6.69
2330,台積電       ,20200525,292,-8520,-42,369,83,0,0,160,-2,-1,5,-27821,-42,1556,64.36,0.28,1.58,0.04,5,0.02,0.14,75.49,0.78,0.01,6.59,0.01,27146,7884506.84,0.42,1651,479529.98,0.03,6.08
2330,台積電       ,20200526,295.5,16341,719,199,0,1372,114,0,1,1,6,16341,719,1755,53.63,1.39,1.52,0.05,6,0.02,0.15,75.55,0.78,0.01,6.59,0.01,25774,7634784.59,0.4,1765,522829.01,0.03,6.85
2330,台積電       ,20200527,296.5,4031,-173,-85,0,558,35,0,2,-1,-1,20372,-173,-85,70.04,0.4,1.43,0.02,0,0,0.1,75.57,0.78,0.01,6.59,0.01,25216,7478662.14,0.39,1800,533851.2,0.03,7.14
2330,台積電       ,20200528,294,-9,-439,526,0,10,0,66,-1,-2,1,-9,-612,526,72.31,1.88,1.65,0.01,0,0,0.13,75.57,0.78,0.01,6.59,0.01,25206,7450107.17,0.39,1734,512516.3,0.03,6.88
2330,台積電       ,20200529,292,-21159,-254,1685,1124,0,0,293,-2,-3,2,-21168,-866,2211,83.91,0.26,1.16,0.01,2,0,0.4,75.49,0.78,0,6.59,0.01,26330,7677925.42,0.41,1441,420200.93,0.02,5.47
2330,台積電       ,20200601,295.5,9082,-13,145,0,957,0,69,1,-4,3,9082,-879,2356,68.89,0.45,1.78,0.03,4,0.01,0.16,75.52,0.78,0,6.59,0.01,25373,7494428.08,0.39,1372,405247.91,0.02,5.41
2330,台積電       ,20200602,296.5,4214,208,84,0,1109,23,0,2,1,4,13296,208,2440,63.86,0.51,1.01,0.03,1,0,0.11,75.54,0.78,0,6.59,0.01,24264,7196753.35,0.37,1395,413759.93,0.02,5.75
2330,台積電       ,20200603,301,14653,376,4470,0,89,69,0,3,2,5,27949,584,6910,52.12,0.42,3.57,0.03,4,0.01,0.28,75.59,0.78,0,6.59,0.01,24175,7247754.45,0.37,1464,438912.62,0.02,6.06
2330,台積電       ,20200604,306,14766,405,467,0,1429,51,0,4,3,6,42715,989,7377,48.95,0.63,1.88,0.04,3,0.01,0.19,75.65,0.78,0,6.59,0.01,22746,6942952.65,0.35,1515,462436.18,0.02,6.66
2330,台積電       ,20200605,311.5,19834,286,768,0,1069,0,99,5,4,7,62549,1275,8145,49.42,0.54,1.83,0.04,4,0.01,0.18,75.73,0.79,0,6.59,0.01,21677,6715773.05,0.33,1416,438692.38,0.02,6.53
2330,台積電       ,20200608,318,11671,1572,-94,0,316,0,101,6,5,-1,74220,2847,-94,51.91,1.99,1.25,0.04,5,0.01,0.21,75.78,0.79,0,6.59,0.01,21361,6772763.52,0.33,1315,416936.66,0.02,6.16
2330,台積電       ,20200609,319,9579,-363,-272,0,570,0,65,7,-1,-2,83799,-363,-366,55.68,0.96,1.35,0.03,3,0.01,0.15,75.78,0.79,0,6.59,0.01,20791,6588667.9,0.32,1250,396125,0.02,6.01
2330,台積電       ,20200610,322.5,10342,-536,706,0,619,0,62,8,-2,1,94141,-899,706,54.8,0.74,1.9,0.05,5,0.01,0.17,75.79,0.79,0,6.59,0.01,20172,6483912.18,0.31,1188,381860.38,0.02,5.89
2330,台積電       ,20200611,320.5,16042,-146,-1404,0,1801,0,377,9,-3,-1,110183,-1045,-1404,48.24,1.03,2.18,0.05,5,0.01,0.21,75.85,0.79,0,6.59,0.01,18371,5931182.06,0.28,811,261835.97,0.01,4.41
2330,台積電       ,20200612,316,4883,-39,958,103,0,0,749,10,-4,1,115066,-1084,958,50.38,0.54,1.77,0.03,0,0,0.19,75.82,0.79,0,6.59,0.01,18474,5825371.32,0.28,62,19550.34,0,0.34
2330,台積電       ,20200615,309.5,-6463,385,-277,1952,0,0,62,-1,1,-1,-6463,385,-277,38.1,0.65,2.36,0.03,0,0,0.21,75.76,0.79,0,6.59,0.01,20426,6386311.46,0.32,0,0,0,0
2330,台積電       ,20200616,315,15690,-97,1477,240,0,0,0,1,-1,1,15690,-97,1477,50.21,0.31,2.07,0.03,0,0,0.17,75.78,0.79,0,6.59,0.01,20666,6507115.82,0.32,0,0,0,0
2330,台積電       ,20200617,315,5115,-18,-666,388,0,0,0,2,-2,-1,20805,-115,-666,45.4,0.13,4.82,0.03,0,0,0.14,75.78,0.79,0,6.59,0.01,21054,6628205.54,0.32,0,0,0,0
2330,台積電       ,20200618,314.5,6577,-33,-2376,139,0,156,0,3,-3,-2,27382,-148,-3042,65.66,0.3,3.64,0.26,82,0.23,0.15,75.78,0.79,0,6.59,0.01,21193,6650929.25,0.33,156,48956.97,0,0.74
2330,台積電       ,20200619,314.5,700,-265,-1012,0,722,209,0,4,-4,-3,28082,-413,-4054,73.03,1.11,2.11,0.03,2,0,0.2,75.78,0.79,0,6.59,0.01,20471,6423382.19,0.32,365,114529.55,0.01,1.78
2330,台積電       ,20200622,312,4989,-140,76,706,0,28,0,5,-5,1,33071,-553,76,37.19,0.19,1.91,0.05,9,0.02,0.15,75.81,0.79,0,6.59,0.01,21177,6642246.52,0.33,393,123265.94,0.01,1.86
2330,台積電       ,20200623,315,17043,491,196,92,0,78,0,6,1,2,50114,491,272,43.16,0.69,1.1,0.04,8,0.02,0.17,75.96,0.79,0,6.59,0.01,21269,6685106.18,0.33,471,148041.05,0.01,2.21
2330,台積電       ,20200624,317.5,24048,-167,716,55,0,0,71,7,-1,3,74162,-167,988,43.17,0.53,2.52,0.05,9,0.02,0.23,76.05,0.79,0,6.59,0.01,21324,6782418.06,0.33,400,127226,0.01,1.88
2330,台積電       ,20200629,312,-8238,760,-333,1703,0,0,42,-1,1,-1,-8238,760,-333,43.14,1.08,1.92,0.03,2,0,0.23,76.02,0.79,0,6.59,0.01,23027,7189821.53,0.36,358,111779.92,0.01,1.55
2330,台積電       ,20200630,313,11941,-115,503,804,0,13,0,1,-1,1,11941,-115,503,53.2,0.4,1.41,0.02,2,0,0.2,76.06,0.9,0.02,6.59,0.01,23831,7446386.78,0.37,371,115925.03,0.01,1.56
2330,台積電       ,20200701,317.5,9093,122,-389,0,1016,87,0,2,1,-1,21034,122,-389,45.86,0.99,3.13,0.07,6,0.02,0.12,76.1,0.9,0.02,6.59,0.01,22815,7225063.33,0.35,458,145039.62,0.01,2.01
2330,台積電       ,20200702,322,6445,472,100,0,782,63,0,3,2,1,27479,594,100,46.01,0.91,1.44,0.03,0,0,0.16,76.12,0.91,0.02,6.59,0.01,22033,7066031.57,0.34,521,167085.85,0.01,2.36
2330,台積電       ,20200703,329.5,24697,3316,-354,0,1479,287,0,4,3,-1,52176,3910,-354,39.95,3.54,1.41,0.04,2,0,0.23,76.22,0.92,0.02,6.59,0.01,20554,6750879.08,0.32,808,265384.37,0.01,3.93
2330,台積電       ,20200706,338,11930,-8,945,733,0,168,0,5,-1,1,64106,-8,945,41.01,0.6,2,0.03,0,0,0.24,76.27,0.92,0.02,6.59,0.01,21287,7138537.98,0.33,976,327298.96,0.02,4.58
2330,台積電       ,20200707,338.5,11775,-204,73,0,773,134,0,6,-2,2,75881,-212,1018,42.24,0.33,1.71,0.08,20,0.03,0.24,76.31,0.92,0.02,6.59,0.01,20514,6998213.66,0.32,1110,378669.06,0.02,5.41
2330,台積電       ,20200708,341,1383,-81,1096,0,103,0,7,7,-3,3,77264,-293,2114,50.09,1.38,2.12,0.05,4,0.01,0.14,76.31,0.92,0.03,6.59,0.01,20411,6955689.16,0.31,1103,375881.88,0.02,5.4
2330,台積電       ,20200709,345,10482,86,136,0,101,154,0,8,1,4,87746,86,2250,44.4,1.21,0.78,0.05,5,0.01,0.15,76.35,0.92,0.03,6.59,0.01,20310,7010299.12,0.31,1257,433872.28,0.02,6.19
2330,台積電       ,20200710,348.5,23962,25,-129,0,1321,195,0,9,2,-1,111708,111,-129,46.95,0.48,1.55,0.07,24,0.04,0.25,76.45,0.92,0.03,6.59,0.01,18989,6640907.14,0.29,1452,507799.1,0.02,7.65
2330,台積電       ,20200713,354.5,4862,-391,576,275,0,0,34,10,-1,1,116570,-391,576,47.02,0.58,1.48,0.08,27,0.05,0.2,76.47,0.92,0.03,6.59,0.01,19264,6787011.57,0.3,1418,499583.8,0.02,7.36
2330,台積電       ,20200714,363.5,-2446,-373,997,1331,0,292,0,-1,-2,2,-2446,-764,1573,55.69,0.62,1.59,0.06,17,0.03,0.26,76.46,0.92,0.03,6.59,0.01,20595,7385453.5,0.32,1710,613213.18,0.03,8.3
2330,台積電       ,20200715,363,-2621,-483,-560,0,450,111,0,-2,-3,-1,-5067,-1247,-560,50.08,0.9,1.84,0.07,27,0.04,0.31,76.5,0.91,0.03,6.59,0.01,20145,7372594.58,0.31,1821,666443.02,0.03,9.04
2330,台積電       ,20200716,357.5,-17400,-1,929,1497,0,0,274,-3,-4,1,-22467,-1248,929,51,0.48,2.1,0.07,15,0.02,0.28,76.44,0.91,0.03,6.59,0.01,21642,7733162.72,0.33,1547,552777.13,0.02,7.15
2330,台積電       ,20200717,367,9822,682,-2311,0,2599,384,0,1,1,-1,9822,682,-2311,43.06,1.12,3.14,0.11,34,0.05,0.27,76.5,0.92,0.03,6.59,0.01,19043,6952766.88,0.29,1931,705025.09,0.03,10.14
2330,台積電       ,20200720,366,2320,-1149,-844,0,779,75,0,2,-1,-2,12142,-1149,-3155,56.45,2.03,1.42,0.11,37,0.08,0.19,76.52,0.91,0.02,6.59,0.01,18264,6700816.86,0.28,2006,735974.52,0.03,10.98
2330,台積電       ,20200721,383,17561,-370,-955,694,0,706,0,3,-2,-3,29703,-1519,-4110,39.85,0.48,2.03,0.12,40,0.06,0.27,76.58,0.91,0.02,6.59,0.01,18958,7205327.25,0.29,2712,1030744.14,0.04,14.31
2330,台積電       ,20200722,384,-9217,-611,-605,19,0,47,0,-1,-3,-4,-9217,-2130,-4715,45.71,1.25,1.35,0.11,31,0.07,0.18,76.53,0.91,0.02,6.59,0.01,18977,7271675.18,0.29,2759,1057203.55,0.04,14.54
2330,台積電       ,20200723,381.5,-13179,-121,-495,0,46,0,72,-2,-4,-5,-22396,-2251,-5210,59.76,0.14,1.62,0.08,24,0.05,0.19,76.48,0.91,0.01,6.59,0.01,18931,7215327.26,0.29,2687,1024118.34,0.04,14.19
2330,台積電       ,20200724,386,13378,50,-1820,0,64,58,0,1,1,-6,13378,50,-7030,51.55,0.48,2.28,0.32,265,0.29,0.38,76.54,0.91,0.01,6.59,0.01,18867,7333921.75,0.29,2745,1067027.89,0.04,14.55
2330,台積電       ,20200727,424.5,18818,-1554,865,3486,0,1137,0,2,-1,1,32196,-1554,865,46.02,1.09,1.47,0.1,52,0.05,0.43,76.61,0.9,0.01,6.59,0.01,22353,9441334.96,0.34,3882,1639657.42,0.06,17.37
2330,台積電       ,20200728,435,-1947,-1528,-124,0,1261,0,54,-1,-2,-1,-1947,-3082,-124,43.87,0.59,3.64,0.18,239,0.14,0.71,76.6,0.9,0.01,6.59,0.01,21092,9532280.51,0.33,3828,1730019.43,0.06,18.15
2330,台積電       ,20200729,422,-7727,-1767,-1690,2308,0,0,10,-2,-3,-2,-9674,-4849,-1814,46.88,1.06,4.1,0.11,63,0.07,0.37,76.58,0.89,0,6.59,0.01,23400,9938871.54,0.36,3818,1621650.07,0.06,16.32
2330,台積電       ,20200730,434,-663,-290,574,887,0,0,24,-3,-4,1,-10337,-5139,574,52.92,0.52,1.59,0.09,39,0.06,0.29,76.57,0.89,0.01,6.59,0.01,24287,10532429.14,0.37,3794,1645326.15,0.06,15.62
